Solver_Var,Solver_Value
"S[2,8,2,2]",0.0
"S[2,8,2,3]",0.0
"S[2,8,2,4]",0.0
"S[2,8,3,1]",0.0
"S[2,8,3,2]",0.0
"S[2,8,3,3]",0.0
"S[2,8,3,4]",0.0
"S[2,9,0,1]",0.0
"S[2,9,0,2]",0.0
"S[2,9,0,3]",0.0
"S[2,9,0,4]",0.0
"S[2,9,1,1]",0.0
"S[2,9,1,2]",0.0
"S[2,9,1,3]",0.0
"S[2,9,1,4]",0.0
"S[2,9,2,1]",0.0
"S[2,9,2,2]",0.0
"S[2,9,2,3]",0.0
"S[2,9,2,4]",0.0
"S[2,9,3,1]",0.0
"S[2,9,3,2]",0.0
"S[2,9,3,3]",0.0
"S[2,9,3,4]",0.0
"S[2,10,0,1]",0.0
"S[2,10,0,2]",0.0
"S[2,10,0,3]",0.0
"S[2,10,0,4]",0.0
"S[2,10,1,1]",0.0
"S[2,10,1,2]",0.0
"S[2,10,1,3]",0.0
"S[2,10,1,4]",0.0
"S[2,10,2,1]",0.0
"S[2,10,2,2]",0.0
"S[2,10,2,3]",0.0
"S[2,10,2,4]",0.0
"S[2,10,3,1]",0.0
"S[2,10,3,2]",0.0
"S[2,10,3,3]",0.0
"S[2,10,3,4]",0.0
"S[2,11,0,1]",0.0
"S[2,11,0,2]",0.0
"S[2,11,0,3]",0.0
"S[2,11,0,4]",0.0
"S[2,11,1,1]",0.0
"S[2,11,1,2]",0.0
"S[2,11,1,3]",0.0
"S[2,11,1,4]",0.0
"S[2,11,2,1]",0.0
"S[2,11,2,2]",0.0
"S[2,11,2,3]",0.0
"S[2,11,2,4]",0.0
"S[2,11,3,1]",0.0
"S[2,11,3,2]",0.0
"S[2,11,3,3]",0.0
"S[2,11,3,4]",0.0
"S[2,12,0,1]",0.0
"S[2,12,0,2]",0.0
"S[2,12,0,3]",0.0
"S[2,12,0,4]",0.0
"S[2,12,1,1]",0.0
"S[2,12,1,2]",0.0
"S[2,12,1,3]",0.0
"S[2,12,1,4]",0.0
"S[2,12,2,1]",0.0
"S[2,12,2,2]",0.0
"S[2,12,2,3]",0.0
"S[2,12,2,4]",0.0
"S[2,12,3,1]",0.0
"S[2,12,3,2]",0.0
"S[2,12,3,3]",0.0
"S[2,12,3,4]",0.0
"S[2,13,0,1]",0.0
"S[2,13,0,2]",0.0
"S[2,13,0,3]",0.0
"S[2,13,0,4]",0.0
"S[2,13,1,1]",0.0
"S[2,13,1,2]",0.0
"S[2,13,1,3]",0.0
"S[2,13,1,4]",0.0
"S[2,13,2,1]",0.0
"S[2,13,2,2]",0.0
"S[2,13,2,3]",0.0
"S[2,13,2,4]",0.0
"S[2,13,3,1]",0.0
"S[2,13,3,2]",0.0
"S[2,13,3,3]",0.0
"S[2,13,3,4]",0.0
"S[2,14,0,1]",0.0
"S[2,14,0,2]",0.0
"S[2,14,0,3]",0.0
"S[2,14,0,4]",0.0
"S[2,14,1,1]",0.0
"S[2,14,1,2]",0.0
"S[2,14,1,3]",0.0
"S[2,14,1,4]",0.0
"S[2,14,2,1]",0.0
"S[2,14,2,2]",0.0
"S[2,14,2,3]",0.0
"S[2,14,2,4]",0.0
"S[2,14,3,1]",0.0
"S[2,14,3,2]",0.0
"S[2,14,3,3]",0.0
"S[2,14,3,4]",0.0
"S[2,15,0,1]",0.0
"S[2,15,0,2]",0.0
"S[2,15,0,3]",0.0
"S[2,15,0,4]",0.0
"S[2,15,1,1]",0.0
"S[2,15,1,2]",0.0
"S[2,15,1,3]",0.0
"S[2,15,1,4]",0.0
"S[2,15,2,1]",0.0
"S[2,15,2,2]",0.0
"S[2,15,2,3]",0.0
"S[2,15,2,4]",0.0
"S[2,15,3,1]",0.0
"S[2,15,3,2]",0.0
"S[2,15,3,3]",0.0
"S[2,15,3,4]",0.0
"S[3,0,0,1]",3.0
"S[3,0,0,2]",0.0
"S[3,0,0,3]",0.0
"S[3,0,0,4]",0.0
"S[3,0,1,1]",20.0
"S[3,0,1,2]",0.0
"S[3,0,1,3]",0.0
"S[3,0,1,4]",1.0
"S[3,0,2,1]",15.0
"S[3,0,2,2]",0.0
"S[3,0,2,3]",0.0
"S[3,0,2,4]",1.0
"S[3,0,3,1]",0.0
"S[3,0,3,2]",0.0
"S[3,0,3,3]",0.0
"S[3,0,3,4]",0.0
"S[3,1,0,1]",0.0
"S[3,1,0,2]",0.0
"S[3,1,0,3]",0.0
"S[3,1,0,4]",0.0
"S[3,1,1,1]",0.0
"S[3,1,1,2]",0.0
"S[3,1,1,3]",0.0
"S[3,1,1,4]",0.0
"S[3,1,2,1]",0.0
"S[3,1,2,2]",0.0
"S[3,1,2,3]",0.0
"S[3,1,2,4]",0.0
"S[3,1,3,1]",2.0
"S[3,1,3,2]",0.0
"S[3,1,3,3]",0.0
"S[3,1,3,4]",0.0
"S[3,2,0,1]",0.0
"S[3,2,0,2]",0.0
"S[3,2,0,3]",0.0
"S[3,2,0,4]",0.0
"S[3,2,1,1]",0.0
"S[3,2,1,2]",0.0
"S[3,2,1,3]",0.0
"S[3,2,1,4]",0.0
"S[3,2,2,1]",0.0
"S[3,2,2,2]",0.0
"S[3,2,2,3]",0.0
"S[3,2,2,4]",0.0
"S[3,2,3,1]",0.0
"S[3,2,3,2]",0.0
"S[3,2,3,3]",0.0
"S[3,2,3,4]",0.0
"S[3,3,0,1]",0.0
"S[3,3,0,2]",0.0
"S[3,3,0,3]",0.0
"S[3,3,0,4]",0.0
"S[3,3,1,1]",0.0
"S[3,3,1,2]",0.0
"S[3,3,1,3]",0.0
"S[3,3,1,4]",0.0
"S[3,3,2,1]",0.0
"S[3,3,2,2]",0.0
"S[3,3,2,3]",0.0
"S[3,3,2,4]",0.0
"S[3,3,3,1]",0.0
"S[3,3,3,2]",0.0
"S[3,3,3,3]",0.0
"S[3,3,3,4]",0.0
"S[3,4,0,1]",0.0
"S[3,4,0,2]",0.0
"S[3,4,0,3]",0.0
"S[3,4,0,4]",0.0
"S[3,4,1,1]",0.0
"S[3,4,1,2]",0.0
"S[3,4,1,3]",0.0
"S[3,4,1,4]",0.0
"S[3,4,2,1]",0.0
"S[3,4,2,2]",0.0
"S[3,4,2,3]",0.0
"S[3,4,2,4]",0.0
"S[3,4,3,1]",0.0
"S[3,4,3,2]",0.0
"S[3,4,3,3]",0.0
"S[3,4,3,4]",0.0
"S[3,5,0,1]",0.0
"S[3,5,0,2]",0.0
"S[3,5,0,3]",0.0
"S[3,5,0,4]",0.0
"S[3,5,1,1]",0.0
"S[3,5,1,2]",0.0
"S[3,5,1,3]",0.0
"S[3,5,1,4]",0.0
"S[3,5,2,1]",0.0
"S[3,5,2,2]",0.0
"S[3,5,2,3]",0.0
"S[3,5,2,4]",0.0
"S[3,5,3,1]",0.0
"S[3,5,3,2]",0.0
"S[3,5,3,3]",0.0
"S[3,5,3,4]",0.0
"S[3,6,0,1]",0.0
"S[3,6,0,2]",0.0
"S[3,6,0,3]",0.0
"S[3,6,0,4]",0.0
"S[3,6,1,1]",0.0
"S[3,6,1,2]",0.0
"S[3,6,1,3]",0.0
"S[3,6,1,4]",0.0
"S[3,6,2,1]",0.0
"S[3,6,2,2]",0.0
"S[3,6,2,3]",0.0
"S[3,6,2,4]",0.0
"S[3,6,3,1]",0.0
"S[3,6,3,2]",0.0
"S[3,6,3,3]",0.0
"S[3,6,3,4]",0.0
"S[3,7,0,1]",0.0
"S[3,7,0,2]",0.0
"S[3,7,0,3]",0.0
"S[3,7,0,4]",0.0
"S[3,7,1,1]",0.0
"S[3,7,1,2]",0.0
"S[3,7,1,3]",0.0
"S[3,7,1,4]",0.0
"S[3,7,2,1]",0.0
"S[3,7,2,2]",0.0
"S[3,7,2,3]",0.0
"S[3,7,2,4]",0.0
"S[3,7,3,1]",0.0
"S[3,7,3,2]",0.0
"S[3,7,3,3]",0.0
"S[3,7,3,4]",0.0
"S[3,8,0,1]",0.0
"S[3,8,0,2]",0.0
"S[3,8,0,3]",0.0
"S[3,8,0,4]",0.0
"S[3,8,1,1]",0.0
"S[3,8,1,2]",0.0
"S[3,8,1,3]",0.0
"S[3,8,1,4]",0.0
"S[3,8,2,1]",0.0
"S[3,8,2,2]",0.0
"S[3,8,2,3]",0.0
"S[3,8,2,4]",0.0
"S[3,8,3,1]",0.0
"S[3,8,3,2]",0.0
"S[3,8,3,3]",0.0
"S[3,8,3,4]",0.0
"S[3,9,0,1]",0.0
"S[3,9,0,2]",0.0
"S[3,9,0,3]",0.0
"S[3,9,0,4]",0.0
"S[3,9,1,1]",0.0
"S[3,9,1,2]",0.0
"S[3,9,1,3]",0.0
"S[3,9,1,4]",0.0
"S[3,9,2,1]",0.0
"S[3,9,2,2]",0.0
"S[3,9,2,3]",0.0
"S[3,9,2,4]",0.0
"S[3,9,3,1]",0.0
"S[3,9,3,2]",0.0
"S[3,9,3,3]",0.0
"S[3,9,3,4]",0.0
"S[3,10,0,1]",0.0
"S[3,10,0,2]",0.0
"S[3,10,0,3]",0.0
"S[3,10,0,4]",0.0
"S[3,10,1,1]",0.0
"S[3,10,1,2]",0.0
"S[3,10,1,3]",0.0
"S[3,10,1,4]",0.0
"S[3,10,2,1]",0.0
"S[3,10,2,2]",0.0
"S[3,10,2,3]",0.0
"S[3,10,2,4]",0.0
"S[3,10,3,1]",0.0
"S[3,10,3,2]",0.0
"S[3,10,3,3]",0.0
"S[3,10,3,4]",0.0
"S[3,11,0,1]",0.0
"S[3,11,0,2]",0.0
"S[3,11,0,3]",0.0
"S[3,11,0,4]",0.0
"S[3,11,1,1]",0.0
"S[3,11,1,2]",0.0
"S[3,11,1,3]",0.0
"S[3,11,1,4]",0.0
"S[3,11,2,1]",0.0
"S[3,11,2,2]",0.0
"S[3,11,2,3]",0.0
"S[3,11,2,4]",0.0
"S[3,11,3,1]",0.0
"S[3,11,3,2]",0.0
"S[3,11,3,3]",0.0
"S[3,11,3,4]",0.0
"S[3,12,0,1]",0.0
"S[3,12,0,2]",0.0
"S[3,12,0,3]",0.0
"S[3,12,0,4]",0.0
"S[3,12,1,1]",0.0
"S[3,12,1,2]",0.0
"S[3,12,1,3]",0.0
"S[3,12,1,4]",0.0
"S[3,12,2,1]",0.0
"S[3,12,2,2]",0.0
"S[3,12,2,3]",0.0
"S[3,12,2,4]",0.0
"S[3,12,3,1]",0.0
"S[3,12,3,2]",0.0
"S[3,12,3,3]",0.0
"S[3,12,3,4]",0.0
"S[3,13,0,1]",0.0
"S[3,13,0,2]",0.0
"S[3,13,0,3]",0.0
"S[3,13,0,4]",0.0
"S[3,13,1,1]",0.0
"S[3,13,1,2]",0.0
"S[3,13,1,3]",0.0
"S[3,13,1,4]",0.0
"S[3,13,2,1]",0.0
"S[3,13,2,2]",0.0
"S[3,13,2,3]",0.0
"S[3,13,2,4]",0.0
"S[3,13,3,1]",0.0
"S[3,13,3,2]",0.0
"S[3,13,3,3]",0.0
"S[3,13,3,4]",0.0
"S[3,14,0,1]",0.0
"S[3,14,0,2]",0.0
"S[3,14,0,3]",0.0
"S[3,14,0,4]",0.0
"S[3,14,1,1]",0.0
"S[3,14,1,2]",0.0
"S[3,14,1,3]",0.0
"S[3,14,1,4]",0.0
"S[3,14,2,1]",0.0
"S[3,14,2,2]",0.0
"S[3,14,2,3]",0.0
"S[3,14,2,4]",0.0
"S[3,14,3,1]",0.0
"S[3,14,3,2]",0.0
"S[3,14,3,3]",0.0
"S[3,14,3,4]",0.0
"S[3,15,0,1]",0.0
"S[3,15,0,2]",0.0
"S[3,15,0,3]",0.0
"S[3,15,0,4]",0.0
"S[3,15,1,1]",0.0
"S[3,15,1,2]",0.0
"S[3,15,1,3]",0.0
"S[3,15,1,4]",0.0
"S[3,15,2,1]",0.0
"S[3,15,2,2]",0.0
"S[3,15,2,3]",0.0
"S[3,15,2,4]",0.0
"S[3,15,3,1]",0.0
"S[3,15,3,2]",0.0
"S[3,15,3,3]",0.0
"S[3,15,3,4]",0.0
"S[4,0,0,1]",18.0
"S[4,0,0,2]",0.0
"S[4,0,0,3]",0.0
"S[4,0,0,4]",0.0
"S[4,0,1,1]",0.0
"S[4,0,1,2]",0.0
"S[4,0,1,3]",0.0
"S[4,0,1,4]",1.0
"S[4,0,2,1]",0.0
"S[4,0,2,2]",0.0
"S[4,0,2,3]",0.0
"S[4,0,2,4]",0.0
"S[4,0,3,1]",0.0
"S[4,0,3,2]",0.0
"S[4,0,3,3]",0.0
"S[4,0,3,4]",0.0
"S[4,1,0,1]",0.0
"S[4,1,0,2]",0.0
"S[4,1,0,3]",0.0
"S[4,1,0,4]",0.0
"S[4,1,1,1]",9.0
"S[4,1,1,2]",0.0
"S[4,1,1,3]",0.0
"S[4,1,1,4]",0.0
"S[4,1,2,1]",13.0
"S[4,1,2,2]",0.0
"S[4,1,2,3]",0.0
"S[4,1,2,4]",0.0
"S[4,1,3,1]",0.0
"S[4,1,3,2]",0.0
"S[4,1,3,3]",0.0
"S[4,1,3,4]",0.0
"S[4,2,0,1]",0.0
"S[4,2,0,2]",0.0
"S[4,2,0,3]",0.0
"S[4,2,0,4]",0.0
"S[4,2,1,1]",0.0
"S[4,2,1,2]",0.0
"S[4,2,1,3]",0.0
"S[4,2,1,4]",0.0
"S[4,2,2,1]",2.0
"S[4,2,2,2]",0.0
"S[4,2,2,3]",0.0
"S[4,2,2,4]",0.0
"S[4,2,3,1]",0.0
"S[4,2,3,2]",0.0
"S[4,2,3,3]",0.0
"S[4,2,3,4]",0.0
"S[4,3,0,1]",0.0
"S[4,3,0,2]",0.0
"S[4,3,0,3]",0.0
"S[4,3,0,4]",0.0
"S[4,3,1,1]",0.0
"S[4,3,1,2]",0.0
"S[4,3,1,3]",0.0
"S[4,3,1,4]",0.0
"S[4,3,2,1]",0.0
"S[4,3,2,2]",0.0
"S[4,3,2,3]",0.0
"S[4,3,2,4]",0.0
"S[4,3,3,1]",0.0
"S[4,3,3,2]",0.0
"S[4,3,3,3]",0.0
"S[4,3,3,4]",0.0
"S[4,4,0,1]",0.0
"S[4,4,0,2]",0.0
"S[4,4,0,3]",0.0
"S[4,4,0,4]",0.0
"S[4,4,1,1]",0.0
"S[4,4,1,2]",0.0
"S[4,4,1,3]",0.0
"S[4,4,1,4]",0.0
"S[4,4,2,1]",0.0
"S[4,4,2,2]",0.0
"S[4,4,2,3]",0.0
"S[4,4,2,4]",0.0
"S[4,4,3,1]",0.0
"S[4,4,3,2]",0.0
"S[4,4,3,3]",0.0
"S[4,4,3,4]",0.0
"S[4,5,0,1]",0.0
"S[4,5,0,2]",0.0
"S[4,5,0,3]",0.0
"S[4,5,0,4]",0.0
"S[4,5,1,1]",0.0
"S[4,5,1,2]",0.0
"S[4,5,1,3]",0.0
"S[4,5,1,4]",0.0
"S[4,5,2,1]",0.0
"S[4,5,2,2]",0.0
"S[4,5,2,3]",0.0
"S[4,5,2,4]",0.0
"S[4,5,3,1]",0.0
"S[4,5,3,2]",0.0
"S[4,5,3,3]",0.0
"S[4,5,3,4]",0.0
"S[4,6,0,1]",0.0
"S[4,6,0,2]",0.0
"S[4,6,0,3]",0.0
"S[4,6,0,4]",0.0
"S[4,6,1,1]",0.0
"S[4,6,1,2]",0.0
"S[4,6,1,3]",0.0
"S[4,6,1,4]",0.0
"S[4,6,2,1]",0.0
"S[4,6,2,2]",0.0
"S[4,6,2,3]",0.0
"S[4,6,2,4]",0.0
"S[4,6,3,1]",0.0
"S[4,6,3,2]",0.0
"S[4,6,3,3]",0.0
"S[4,6,3,4]",0.0
"S[4,7,0,1]",0.0
"S[4,7,0,2]",0.0
"S[4,7,0,3]",0.0
"S[4,7,0,4]",0.0
"S[4,7,1,1]",0.0
"S[4,7,1,2]",0.0
"S[4,7,1,3]",0.0
"S[4,7,1,4]",0.0
"S[4,7,2,1]",0.0
"S[4,7,2,2]",0.0
"S[4,7,2,3]",0.0
"S[4,7,2,4]",0.0
"S[4,7,3,1]",0.0
"S[4,7,3,2]",0.0
"S[4,7,3,3]",0.0
"S[4,7,3,4]",0.0
"S[4,8,0,1]",0.0
"S[4,8,0,2]",0.0
"S[4,8,0,3]",0.0
"S[4,8,0,4]",0.0
"S[4,8,1,1]",0.0
"S[4,8,1,2]",0.0
"S[4,8,1,3]",0.0
"S[4,8,1,4]",0.0
"S[4,8,2,1]",0.0
"S[4,8,2,2]",0.0
"S[4,8,2,3]",0.0
"S[4,8,2,4]",0.0
"S[4,8,3,1]",0.0
"S[4,8,3,2]",0.0
"S[4,8,3,3]",0.0
"S[4,8,3,4]",0.0
"S[4,9,0,1]",0.0
"S[4,9,0,2]",0.0
"S[4,9,0,3]",0.0
"S[4,9,0,4]",0.0
"S[4,9,1,1]",0.0
"S[4,9,1,2]",0.0
"S[4,9,1,3]",0.0
"S[4,9,1,4]",0.0
"S[4,9,2,1]",0.0
"S[4,9,2,2]",0.0
"S[4,9,2,3]",0.0
"S[4,9,2,4]",0.0
"S[4,9,3,1]",0.0
"S[4,9,3,2]",0.0
"S[4,9,3,3]",0.0
"S[4,9,3,4]",0.0
"S[4,10,0,1]",0.0
"S[4,10,0,2]",0.0
"S[4,10,0,3]",0.0
"S[4,10,0,4]",0.0
"S[4,10,1,1]",0.0
"S[4,10,1,2]",0.0
"S[4,10,1,3]",0.0
"S[4,10,1,4]",0.0
"S[4,10,2,1]",0.0
"S[4,10,2,2]",0.0
"S[4,10,2,3]",0.0
"S[4,10,2,4]",0.0
"S[4,10,3,1]",0.0
"S[4,10,3,2]",0.0
"S[4,10,3,3]",0.0
"S[4,10,3,4]",0.0
"S[4,11,0,1]",0.0
"S[4,11,0,2]",0.0
"S[4,11,0,3]",0.0
"S[4,11,0,4]",0.0
"S[4,11,1,1]",0.0
"S[4,11,1,2]",0.0
"S[4,11,1,3]",0.0
"S[4,11,1,4]",0.0
"S[4,11,2,1]",0.0
"S[4,11,2,2]",0.0
"S[4,11,2,3]",0.0
"S[4,11,2,4]",0.0
"S[4,11,3,1]",0.0
"S[4,11,3,2]",0.0
"S[4,11,3,3]",0.0
"S[4,11,3,4]",0.0
"S[4,12,0,1]",0.0
"S[4,12,0,2]",0.0
"S[4,12,0,3]",0.0
"S[4,12,0,4]",0.0
"S[4,12,1,1]",0.0
"S[4,12,1,2]",0.0
"S[4,12,1,3]",0.0
"S[4,12,1,4]",0.0
"S[4,12,2,1]",0.0
"S[4,12,2,2]",0.0
"S[4,12,2,3]",0.0
"S[4,12,2,4]",0.0
"S[4,12,3,1]",0.0
"S[4,12,3,2]",0.0
"S[4,12,3,3]",0.0
"S[4,12,3,4]",0.0
"S[4,13,0,1]",0.0
"S[4,13,0,2]",0.0
"S[4,13,0,3]",0.0
"S[4,13,0,4]",0.0
"S[4,13,1,1]",0.0
"S[4,13,1,2]",0.0
"S[4,13,1,3]",0.0
"S[4,13,1,4]",0.0
"S[4,13,2,1]",0.0
"S[4,13,2,2]",0.0
"S[4,13,2,3]",0.0
"S[4,13,2,4]",0.0
"S[4,13,3,1]",0.0
"S[4,13,3,2]",0.0
"S[4,13,3,3]",0.0
"S[4,13,3,4]",0.0
"S[4,14,0,1]",0.0
"S[4,14,0,2]",0.0
"S[4,14,0,3]",0.0
"S[4,14,0,4]",0.0
"S[4,14,1,1]",0.0
"S[4,14,1,2]",0.0
"S[4,14,1,3]",0.0
"S[4,14,1,4]",0.0
"S[4,14,2,1]",0.0
"S[4,14,2,2]",0.0
"S[4,14,2,3]",0.0
"S[4,14,2,4]",0.0
"S[4,14,3,1]",0.0
"S[4,14,3,2]",0.0
"S[4,14,3,3]",0.0
"S[4,14,3,4]",0.0
"S[4,15,0,1]",0.0
"S[4,15,0,2]",0.0
"S[4,15,0,3]",0.0
"S[4,15,0,4]",0.0
"S[4,15,1,1]",0.0
"S[4,15,1,2]",0.0
"S[4,15,1,3]",0.0
"S[4,15,1,4]",0.0
"S[4,15,2,1]",0.0
"S[4,15,2,2]",0.0
"S[4,15,2,3]",0.0
"S[4,15,2,4]",0.0
"S[4,15,3,1]",0.0
"S[4,15,3,2]",0.0
"S[4,15,3,3]",0.0
"S[4,15,3,4]",0.0
"S[5,0,0,1]",0.0
"S[5,0,0,2]",0.0
"S[5,0,0,3]",0.0
"S[5,0,0,4]",0.0
"S[5,0,1,1]",0.0
"S[5,0,1,2]",0.0
"S[5,0,1,3]",0.0
"S[5,0,1,4]",0.0
"S[5,0,2,1]",0.0
"S[5,0,2,2]",0.0
"S[5,0,2,3]",0.0
"S[5,0,2,4]",0.0
"S[5,0,3,1]",0.0
"S[5,0,3,2]",0.0
"S[5,0,3,3]",0.0
"S[5,0,3,4]",0.0
"S[5,1,0,1]",9.0
"S[5,1,0,2]",0.0
"S[5,1,0,3]",0.0
"S[5,1,0,4]",0.0
"S[5,1,1,1]",0.0
"S[5,1,1,2]",0.0
"S[5,1,1,3]",0.0
"S[5,1,1,4]",0.0
"S[5,1,2,1]",0.0
"S[5,1,2,2]",0.0
"S[5,1,2,3]",0.0
"S[5,1,2,4]",0.0
"S[5,1,3,1]",0.0
"S[5,1,3,2]",0.0
"S[5,1,3,3]",0.0
"S[5,1,3,4]",0.0
"S[5,2,0,1]",0.0
"S[5,2,0,2]",0.0
"S[5,2,0,3]",0.0
"S[5,2,0,4]",0.0
"S[5,2,1,1]",0.0
"S[5,2,1,2]",0.0
"S[5,2,1,3]",0.0
"S[5,2,1,4]",0.0
"S[5,2,2,1]",28.0
"S[5,2,2,2]",0.0
"S[5,2,2,3]",0.0
"S[5,2,2,4]",0.0
"S[5,2,3,1]",0.0
"S[5,2,3,2]",0.0
"S[5,2,3,3]",0.0
"S[5,2,3,4]",0.0
"S[5,3,0,1]",0.0
"S[5,3,0,2]",0.0
"S[5,3,0,3]",0.0
"S[5,3,0,4]",0.0
"S[5,3,1,1]",0.0
"S[5,3,1,2]",0.0
"S[5,3,1,3]",0.0
"S[5,3,1,4]",0.0
"S[5,3,2,1]",0.0
"S[5,3,2,2]",0.0
"S[5,3,2,3]",0.0
"S[5,3,2,4]",0.0
"S[5,3,3,1]",6.0
"S[5,3,3,2]",0.0
"S[5,3,3,3]",0.0
"S[5,3,3,4]",0.0
"S[5,4,0,1]",0.0
"S[5,4,0,2]",0.0
"S[5,4,0,3]",0.0
"S[5,4,0,4]",0.0
"S[5,4,1,1]",0.0
"S[5,4,1,2]",0.0
"S[5,4,1,3]",0.0
"S[5,4,1,4]",0.0
"S[5,4,2,1]",0.0
"S[5,4,2,2]",0.0
"S[5,4,2,3]",0.0
"S[5,4,2,4]",0.0
"S[5,4,3,1]",2.0
"S[5,4,3,2]",0.0
"S[5,4,3,3]",0.0
"S[5,4,3,4]",0.0
"S[5,5,0,1]",0.0
"S[5,5,0,2]",0.0
"S[5,5,0,3]",0.0
"S[5,5,0,4]",0.0
"S[5,5,1,1]",0.0
"S[5,5,1,2]",0.0
"S[5,5,1,3]",0.0
"S[5,5,1,4]",0.0
"S[5,5,2,1]",0.0
"S[5,5,2,2]",0.0
"S[5,5,2,3]",0.0
"S[5,5,2,4]",0.0
"S[5,5,3,1]",0.0
"S[5,5,3,2]",0.0
"S[5,5,3,3]",0.0
"S[5,5,3,4]",0.0
"S[5,6,0,1]",0.0
"S[5,6,0,2]",0.0
"S[5,6,0,3]",0.0
"S[5,6,0,4]",0.0
"S[5,6,1,1]",0.0
"S[5,6,1,2]",0.0
"S[5,6,1,3]",0.0
"S[5,6,1,4]",0.0
"S[5,6,2,1]",0.0
"S[5,6,2,2]",0.0
"S[5,6,2,3]",0.0
"S[5,6,2,4]",0.0
"S[5,6,3,1]",0.0
"S[5,6,3,2]",0.0
"S[5,6,3,3]",0.0
"S[5,6,3,4]",0.0
"S[5,7,0,1]",0.0
"S[5,7,0,2]",0.0
"S[5,7,0,3]",0.0
"S[5,7,0,4]",0.0
"S[5,7,1,1]",0.0
"S[5,7,1,2]",0.0
"S[5,7,1,3]",0.0
"S[5,7,1,4]",0.0
"S[5,7,2,1]",0.0
"S[5,7,2,2]",0.0
"S[5,7,2,3]",0.0
"S[5,7,2,4]",0.0
"S[5,7,3,1]",0.0
"S[5,7,3,2]",0.0
"S[5,7,3,3]",0.0
"S[5,7,3,4]",0.0
"S[5,8,0,1]",0.0
"S[5,8,0,2]",0.0
"S[5,8,0,3]",0.0
"S[5,8,0,4]",0.0
"S[5,8,1,1]",0.0
"S[5,8,1,2]",0.0
"S[5,8,1,3]",0.0
"S[5,8,1,4]",0.0
"S[5,8,2,1]",0.0
"S[5,8,2,2]",0.0
"S[5,8,2,3]",0.0
"S[5,8,2,4]",0.0
"S[5,8,3,1]",0.0
"S[5,8,3,2]",0.0
"S[5,8,3,3]",0.0
"S[5,8,3,4]",0.0
"S[5,9,0,1]",0.0
"S[5,9,0,2]",0.0
"S[5,9,0,3]",0.0
"S[5,9,0,4]",0.0
"S[5,9,1,1]",0.0
"S[5,9,1,2]",0.0
"S[5,9,1,3]",0.0
"S[5,9,1,4]",0.0
"S[5,9,2,1]",0.0
"S[5,9,2,2]",0.0
"S[5,9,2,3]",0.0
"S[5,9,2,4]",0.0
"S[5,9,3,1]",0.0
"S[5,9,3,2]",0.0
"S[5,9,3,3]",0.0
"S[5,9,3,4]",0.0
"S[5,10,0,1]",0.0
"S[5,10,0,2]",0.0
"S[5,10,0,3]",0.0
"S[5,10,0,4]",0.0
"S[5,10,1,1]",0.0
"S[5,10,1,2]",0.0
"S[5,10,1,3]",0.0
"S[5,10,1,4]",0.0
"S[5,10,2,1]",0.0
"S[5,10,2,2]",0.0
"S[5,10,2,3]",0.0
"S[5,10,2,4]",0.0
"S[5,10,3,1]",0.0
"S[5,10,3,2]",0.0
"S[5,10,3,3]",0.0
"S[5,10,3,4]",0.0
"S[5,11,0,1]",0.0
"S[5,11,0,2]",0.0
"S[5,11,0,3]",0.0
"S[5,11,0,4]",0.0
"S[5,11,1,1]",0.0
"S[5,11,1,2]",0.0
"S[5,11,1,3]",0.0
"S[5,11,1,4]",0.0
"S[5,11,2,1]",0.0
"S[5,11,2,2]",0.0
"S[5,11,2,3]",0.0
"S[5,11,2,4]",0.0
"S[5,11,3,1]",0.0
"S[5,11,3,2]",0.0
"S[5,11,3,3]",0.0
"S[5,11,3,4]",0.0
"S[5,12,0,1]",0.0
"S[5,12,0,2]",0.0
"S[5,12,0,3]",0.0
"S[5,12,0,4]",0.0
"S[5,12,1,1]",0.0
"S[5,12,1,2]",0.0
"S[5,12,1,3]",0.0
"S[5,12,1,4]",0.0
"S[5,12,2,1]",0.0
"S[5,12,2,2]",0.0
"S[5,12,2,3]",0.0
"S[5,12,2,4]",0.0
"S[5,12,3,1]",0.0
"S[5,12,3,2]",0.0
"S[5,12,3,3]",0.0
"S[5,12,3,4]",0.0
"S[5,13,0,1]",0.0
"S[5,13,0,2]",0.0
"S[5,13,0,3]",0.0
"S[5,13,0,4]",0.0
"S[5,13,1,1]",0.0
"S[5,13,1,2]",0.0
"S[5,13,1,3]",0.0
"S[5,13,1,4]",0.0
"S[5,13,2,1]",0.0
"S[5,13,2,2]",0.0
"S[5,13,2,3]",0.0
"S[5,13,2,4]",0.0
"S[5,13,3,1]",0.0
"S[5,13,3,2]",0.0
"S[5,13,3,3]",0.0
"S[5,13,3,4]",0.0
"S[5,14,0,1]",0.0
"S[5,14,0,2]",0.0
"S[5,14,0,3]",0.0
"S[5,14,0,4]",0.0
"S[5,14,1,1]",0.0
"S[5,14,1,2]",0.0
"S[5,14,1,3]",0.0
"S[5,14,1,4]",0.0
"S[5,14,2,1]",0.0
"S[5,14,2,2]",0.0
"S[5,14,2,3]",0.0
"S[5,14,2,4]",0.0
"S[5,14,3,1]",0.0
"S[5,14,3,2]",0.0
"S[5,14,3,3]",0.0
"S[5,14,3,4]",0.0
"S[5,15,0,1]",0.0
"S[5,15,0,2]",0.0
"S[5,15,0,3]",0.0
