Solver_Var,Solver_Value,Year,ID,Num_Vehicles,Type,Fuel,Distance_bucket,Distance_per_vehicle(km),Size,p_year,Ftype,ratio,Demand,Demand_id,age,k,T_val
"U[10,9,1,2,2]",2.0,2033,LNG_S2_2032,2,Use,BioLNG,D3,106000.0,S2,2032,LNG,1.0,212000.0,S2_D3_2033,2,2,0
"U[10,9,2,1,0]",2.0,2033,LNG_S3_2032,2,Use,LNG,D1,73000.0,S3,2032,LNG,1.0,146000.0,S3_D1_2033,2,1,0
"U[10,9,2,1,1]",5.0,2033,LNG_S3_2032,5,Use,LNG,D2,73000.0,S3,2032,LNG,1.0,365000.0,S3_D2_2033,2,1,0
"U[10,9,2,1,2]",14.838111786449472,2033,LNG_S3_2032,15,Use,LNG,D3,72212.14402738743,S3,2032,LNG,0.9892074524299648,1083182.1604108114,S3_D3_2033,2,1,0
"U[10,9,2,2,0]",0.6437260273986317,2033,LNG_S3_2032,1,Use,BioLNG,D1,46992.00000010012,S3,2032,LNG,0.6437260273986317,46992.00000010012,S3_D1_2033,2,2,0
"U[10,9,3,1,1]",5.0,2033,LNG_S4_2032,5,Use,LNG,D2,118000.0,S4,2032,LNG,1.0,590000.0,S4_D2_2033,2,1,0
"U[10,9,3,1,2]",0.2395847457635593,2033,LNG_S4_2032,1,Use,LNG,D3,28271.000000099997,S4,2032,LNG,0.2395847457635593,28271.000000099997,S4_D3_2033,2,1,0
"U[10,10,0,2,0]",8.0,2033,LNG_S1_2033,8,Use,BioLNG,D1,102000.0,S1,2033,LNG,1.0,816000.0,S1_D1_2033,1,2,0
"U[10,10,0,2,2]",4.0,2033,LNG_S1_2033,4,Use,BioLNG,D3,102000.0,S1,2033,LNG,1.0,408000.0,S1_D3_2033,1,2,0
"U[10,10,1,2,0]",1.0,2033,LNG_S2_2033,1,Use,BioLNG,D1,106000.0,S2,2033,LNG,1.0,106000.0,S2_D1_2033,1,2,0
"U[10,10,1,2,2]",2.0,2033,LNG_S2_2033,2,Use,BioLNG,D3,106000.0,S2,2033,LNG,1.0,212000.0,S2_D3_2033,1,2,0
"U[10,10,2,1,1]",17.0,2033,LNG_S3_2033,17,Use,LNG,D2,73000.0,S3,2033,LNG,1.0,1241000.0,S3_D2_2033,1,1,0
"U[10,10,2,1,3]",3.0,2033,LNG_S3_2033,3,Use,LNG,D4,73000.0,S3,2033,LNG,1.0,219000.0,S3_D4_2033,1,1,0
"U[10,10,2,2,0]",13.0,2033,LNG_S3_2033,13,Use,BioLNG,D1,73000.0,S3,2033,LNG,1.0,949000.0,S3_D1_2033,1,2,0
"U[10,10,2,2,3]",0.5933424657547945,2033,LNG_S3_2033,1,Use,BioLNG,D4,43314.0000001,S3,2033,LNG,0.5933424657547945,43314.0000001,S3_D4_2033,1,2,0
"U[10,10,3,2,1]",3.0,2033,LNG_S4_2033,3,Use,BioLNG,D2,118000.0,S4,2033,LNG,1.0,354000.0,S4_D2_2033,1,2,0
"U[11,4,0,1,0]",0.5901862745107832,2034,LNG_S1_2027,1,Use,LNG,D1,60199.000000099884,S1,2027,LNG,0.5901862745107832,60199.000000099884,S1_D1_2034,8,1,0
"U[11,4,0,1,1]",0.3611862745107854,2034,LNG_S1_2027,1,Use,LNG,D2,36841.00000010011,S1,2027,LNG,0.3611862745107854,36841.00000010011,S1_D2_2034,8,1,0
"U[11,4,0,1,3]",0.6416274509813725,2034,LNG_S1_2027,1,Use,LNG,D4,65446.0000001,S1,2027,LNG,0.6416274509813725,65446.0000001,S1_D4_2034,8,1,0
"U[11,4,0,2,1]",2.0,2034,LNG_S1_2027,2,Use,BioLNG,D2,102000.0,S1,2027,LNG,1.0,204000.0,S1_D2_2034,8,2,0
"U[11,4,0,2,2]",0.870235294118624,2034,LNG_S1_2027,1,Use,BioLNG,D3,88764.00000009965,S1,2027,LNG,0.870235294118624,88764.00000009965,S1_D3_2034,8,2,0
"U[11,5,0,2,1]",9.0,2034,LNG_S1_2028,9,Use,BioLNG,D2,102000.0,S1,2028,LNG,1.0,918000.0,S1_D2_2034,7,2,0
"U[11,6,0,2,1]",1.0,2034,LNG_S1_2029,1,Use,BioLNG,D2,102000.0,S1,2029,LNG,1.0,102000.0,S1_D2_2034,6,2,0
"U[11,6,0,2,2]",9.0,2034,LNG_S1_2029,9,Use,BioLNG,D3,102000.0,S1,2029,LNG,1.0,918000.0,S1_D3_2034,6,2,0
"U[11,7,0,2,0]",9.0,2034,LNG_S1_2030,9,Use,BioLNG,D1,102000.0,S1,2030,LNG,1.0,918000.0,S1_D1_2034,5,2,0
"U[11,7,0,2,1]",8.0,2034,LNG_S1_2030,8,Use,BioLNG,D2,102000.0,S1,2030,LNG,1.0,816000.0,S1_D2_2034,5,2,0
"U[11,7,0,2,3]",2.0,2034,LNG_S1_2030,2,Use,BioLNG,D4,102000.0,S1,2030,LNG,1.0,204000.0,S1_D4_2034,5,2,0
"U[11,7,1,1,2]",1.0,2034,LNG_S2_2030,1,Use,LNG,D3,106000.0,S2,2030,LNG,1.0,106000.0,S2_D3_2034,5,1,0
"U[11,7,1,1,3]",0.5988018867933962,2034,LNG_S2_2030,1,Use,LNG,D4,63473.00000009999,S2,2030,LNG,0.5988018867933962,63473.00000009999,S2_D4_2034,5,1,0
"U[11,7,1,2,0]",1.0,2034,LNG_S2_2030,1,Use,BioLNG,D1,106000.0,S2,2030,LNG,1.0,106000.0,S2_D1_2034,5,2,0
"U[11,8,0,2,1]",1.0,2034,LNG_S1_2031,1,Use,BioLNG,D2,102000.0,S1,2031,LNG,1.0,102000.0,S1_D2_2034,4,2,0
"U[11,8,1,1,1]",0.7181833742138171,2034,LNG_S2_2031,1,Use,LNG,D2,76127.43766666461,S2,2031,LNG,0.7181833742138171,76127.43766666461,S2_D2_2034,4,1,0
"U[11,8,1,1,2]",1.8484622641518869,2034,LNG_S2_2031,2,Use,LNG,D3,97968.50000005,S2,2031,LNG,0.9242311320759434,195937.0000001,S2_D3_2034,4,1,0
"U[11,8,1,2,0]",3.0,2034,LNG_S2_2031,3,Use,BioLNG,D1,106000.0,S2,2031,LNG,1.0,318000.0,S2_D1_2034,4,2,0
"U[11,8,1,2,1]",14.918005305032407,2034,LNG_S2_2031,15,Use,BioLNG,D2,105420.57082222901,S2,2031,LNG,0.9945336870021605,1581308.5623334353,S2_D2_2034,4,2,0
"U[11,8,1,2,2]",1.0,2034,LNG_S2_2031,1,Use,BioLNG,D3,106000.0,S2,2031,LNG,1.0,106000.0,S2_D3_2034,4,2,0
"U[11,8,1,2,3]",1.0,2034,LNG_S2_2031,1,Use,BioLNG,D4,106000.0,S2,2031,LNG,1.0,106000.0,S2_D4_2034,4,2,0
"U[11,8,2,1,0]",15.0,2034,LNG_S3_2031,15,Use,LNG,D1,73000.0,S3,2031,LNG,1.0,1095000.0,S3_D1_2034,4,1,0
"U[11,8,2,1,2]",4.0,2034,LNG_S3_2031,4,Use,LNG,D3,73000.0,S3,2031,LNG,1.0,292000.0,S3_D3_2034,4,1,0
"U[11,8,3,4,3]",0.0193305084754237,2034,Diesel_S4_2031,1,Use,B20,D4,2281.0000000999967,S4,2031,Diesel,0.0193305084754237,2281.0000000999967,S4_D4_2034,4,4,0
"U[11,9,0,2,0]",1.0,2034,LNG_S1_2032,1,Use,BioLNG,D1,102000.0,S1,2032,LNG,1.0,102000.0,S1_D1_2034,3,2,0
"U[11,9,0,2,1]",14.0,2034,LNG_S1_2032,14,Use,BioLNG,D2,102000.0,S1,2032,LNG,1.0,1428000.0,S1_D2_2034,3,2,0
"U[11,9,0,2,2]",1.0,2034,LNG_S1_2032,1,Use,BioLNG,D3,102000.0,S1,2032,LNG,1.0,102000.0,S1_D3_2034,3,2,0
"U[11,9,0,2,3]",3.0,2034,LNG_S1_2032,3,Use,BioLNG,D4,102000.0,S1,2032,LNG,1.0,306000.0,S1_D4_2034,3,2,0
"U[11,9,1,2,0]",5.686754716982074,2034,LNG_S2_2032,6,Use,BioLNG,D1,100466.00000001665,S2,2032,LNG,0.9477924528303457,602796.0000000999,S2_D1_2034,3,2,0
"U[11,9,1,2,1]",2.0,2034,LNG_S2_2032,2,Use,BioLNG,D2,106000.0,S2,2032,LNG,1.0,212000.0,S2_D2_2034,3,2,0
"U[11,9,1,2,2]",3.0,2034,LNG_S2_2032,3,Use,BioLNG,D3,106000.0,S2,2032,LNG,1.0,318000.0,S2_D3_2034,3,2,0
"U[11,9,2,1,0]",5.0,2034,LNG_S3_2032,5,Use,LNG,D1,73000.0,S3,2032,LNG,1.0,365000.0,S3_D1_2034,3,1,0
"U[11,9,2,1,1]",17.0,2034,LNG_S3_2032,17,Use,LNG,D2,73000.0,S3,2032,LNG,1.0,1241000.0,S3_D2_2034,3,1,0
"U[11,9,2,2,0]",0.7966301369876728,2034,LNG_S3_2032,1,Use,BioLNG,D1,58154.00000010012,S3,2032,LNG,0.7966301369876728,58154.00000010012,S3_D1_2034,3,2,0
"U[11,9,3,1,1]",4.0,2034,LNG_S4_2032,4,Use,LNG,D2,118000.0,S4,2032,LNG,1.0,472000.0,S4_D2_2034,3,1,0
"U[11,10,0,2,2]",12.0,2034,LNG_S1_2033,12,Use,BioLNG,D3,102000.0,S1,2033,LNG,1.0,1224000.0,S1_D3_2034,2,2,0
"U[11,10,1,2,0]",3.0,2034,LNG_S2_2033,3,Use,BioLNG,D1,106000.0,S2,2033,LNG,1.0,318000.0,S2_D1_2034,2,2,0
"U[11,10,2,1,1]",7.0,2034,LNG_S3_2033,7,Use,LNG,D2,73000.0,S3,2033,LNG,1.0,511000.0,S3_D2_2034,2,1,0
"U[11,10,2,1,2]",13.0,2034,LNG_S3_2033,13,Use,LNG,D3,73000.0,S3,2033,LNG,1.0,949000.0,S3_D3_2034,2,1,0
"U[11,10,2,2,0]",4.0,2034,LNG_S3_2033,4,Use,BioLNG,D1,73000.0,S3,2033,LNG,1.0,292000.0,S3_D1_2034,2,2,0
"U[11,10,2,2,1]",6.422479452056166,2034,LNG_S3_2033,7,Use,BioLNG,D2,66977.28571430001,S3,2033,LNG,0.9174970645794522,468841.0000001001,S3_D2_2034,2,2,0
"U[11,10,2,2,3]",2.7404657534260277,2034,LNG_S3_2033,3,Use,BioLNG,D4,66684.66666670001,S3,2033,LNG,0.9134885844753425,200054.00000010003,S3_D4_2034,2,2,0
"U[11,10,3,2,1]",2.958762711865253,2034,LNG_S4_2033,3,Use,BioLNG,D2,116378.00000003328,S4,2033,LNG,0.9862542372884177,349134.0000000998,S4_D2_2034,2,2,0
"U[11,11,0,2,2]",21.0,2034,LNG_S1_2034,21,Use,BioLNG,D3,102000.0,S1,2034,LNG,1.0,2142000.0,S1_D3_2034,1,2,0
"U[11,11,1,2,2]",3.0,2034,LNG_S2_2034,3,Use,BioLNG,D3,106000.0,S2,2034,LNG,1.0,318000.0,S2_D3_2034,1,2,0
"U[11,11,2,1,0]",14.0,2034,LNG_S3_2034,14,Use,LNG,D1,73000.0,S3,2034,LNG,1.0,1022000.0,S3_D1_2034,1,1,0
"U[11,11,2,1,1]",8.0,2034,LNG_S3_2034,8,Use,LNG,D2,73000.0,S3,2034,LNG,1.0,584000.0,S3_D2_2034,1,1,0
"U[11,11,2,2,1]",4.0,2034,LNG_S3_2034,4,Use,BioLNG,D2,73000.0,S3,2034,LNG,1.0,292000.0,S3_D2_2034,1,2,0
"U[11,11,2,2,2]",1.0927260273986286,2034,LNG_S3_2034,2,Use,BioLNG,D3,39884.50000004994,S3,2034,LNG,0.5463630136993143,79769.00000009988,S3_D3_2034,1,2,0
"U[11,11,2,2,3]",1.0,2034,LNG_S3_2034,1,Use,BioLNG,D4,73000.0,S3,2034,LNG,1.0,73000.0,S3_D4_2034,1,2,0
"U[11,11,3,2,1]",2.0,2034,LNG_S4_2034,2,Use,BioLNG,D2,118000.0,S4,2034,LNG,1.0,236000.0,S4_D2_2034,1,2,0
"U[11,11,3,2,2]",1.0,2034,LNG_S4_2034,1,Use,BioLNG,D3,118000.0,S4,2034,LNG,1.0,118000.0,S4_D3_2034,1,2,0
"U[11,11,3,3,0]",0.1763389830516949,2034,Diesel_S4_2034,1,Use,HVO,D1,20808.000000099997,S4,2034,Diesel,0.1763389830516949,20808.000000099997,S4_D1_2034,1,3,0
"U[11,11,3,3,2]",0.240118644068644,2034,Diesel_S4_2034,1,Use,HVO,D3,28334.000000099993,S4,2034,Diesel,0.240118644068644,28334.000000099993,S4_D3_2034,1,3,0
"U[12,4,0,2,0]",0.8501960784323518,2035,LNG_S1_2027,1,Use,BioLNG,D1,86720.00000009988,S1,2027,LNG,0.8501960784323518,86720.00000009988,S1_D1_2035,9,2,0
"U[12,4,0,2,1]",0.7269313725500012,2035,LNG_S1_2027,1,Use,BioLNG,D2,74147.00000010012,S1,2027,LNG,0.7269313725500012,74147.00000010012,S1_D2_2035,9,2,0
"U[12,4,0,2,3]",0.7666372549029412,2035,LNG_S1_2027,1,Use,BioLNG,D4,78197.0000001,S1,2027,LNG,0.7666372549029412,78197.0000001,S1_D4_2035,9,2,0
"U[12,5,0,2,1]",6.0,2035,LNG_S1_2028,6,Use,BioLNG,D2,102000.0,S1,2028,LNG,1.0,612000.0,S1_D2_2035,8,2,0
"U[12,5,0,2,2]",2.8867450980401927,2035,LNG_S1_2028,3,Use,BioLNG,D3,98149.33333336655,S1,2028,LNG,0.9622483660133976,294448.00000009965,S1_D3_2035,8,2,0
"U[12,6,0,2,1]",8.0,2035,LNG_S1_2029,8,Use,BioLNG,D2,102000.0,S1,2029,LNG,1.0,816000.0,S1_D2_2035,7,2,0
"U[12,6,0,2,2]",2.0,2035,LNG_S1_2029,2,Use,BioLNG,D3,102000.0,S1,2029,LNG,1.0,204000.0,S1_D3_2035,7,2,0
"U[12,7,0,2,0]",10.0,2035,LNG_S1_2030,10,Use,BioLNG,D1,102000.0,S1,2030,LNG,1.0,1020000.0,S1_D1_2035,6,2,0
"U[12,7,0,2,1]",1.0,2035,LNG_S1_2030,1,Use,BioLNG,D2,102000.0,S1,2030,LNG,1.0,102000.0,S1_D2_2035,6,2,0
"U[12,7,0,2,2]",8.0,2035,LNG_S1_2030,8,Use,BioLNG,D3,102000.0,S1,2030,LNG,1.0,816000.0,S1_D3_2035,6,2,0
"U[12,7,1,1,1]",0.6988009623756638,2035,LNG_S2_2030,1,Use,LNG,D2,74072.90201182036,S2,2030,LNG,0.6988009623756638,74072.90201182036,S2_D2_2035,6,1,0
"U[12,8,0,2,1]",1.0,2035,LNG_S1_2031,1,Use,BioLNG,D2,102000.0,S1,2031,LNG,1.0,102000.0,S1_D2_2035,5,2,0
"U[12,8,3,4,3]",0.0200847457635593,2035,Diesel_S4_2031,1,Use,B20,D4,2370.0000000999976,S4,2031,Diesel,0.0200847457635593,2370.0000000999976,S4_D4_2035,5,4,0
"U[12,9,0,2,2]",19.0,2035,LNG_S1_2032,19,Use,BioLNG,D3,102000.0,S1,2032,LNG,1.0,1938000.0,S1_D3_2035,4,2,0
"U[12,9,1,2,0]",9.0,2035,LNG_S2_2032,9,Use,BioLNG,D1,106000.0,S2,2032,LNG,1.0,954000.0,S2_D1_2035,4,2,0
"U[12,9,1,2,3]",1.66915094339717,2035,LNG_S2_2032,2,Use,BioLNG,D4,88465.00000005001,S2,2032,LNG,0.834575471698585,176930.00000010003,S2_D4_2035,4,2,0
"U[12,9,2,1,1]",22.0,2035,LNG_S3_2032,22,Use,LNG,D2,73000.0,S3,2032,LNG,1.0,1606000.0,S3_D2_2035,4,1,0
"U[12,9,2,2,0]",0.8430684931520565,2035,LNG_S3_2032,1,Use,BioLNG,D1,61544.000000100124,S3,2032,LNG,0.8430684931520565,61544.000000100124,S3_D1_2035,4,2,0
"U[12,10,0,2,2]",8.0,2035,LNG_S1_2033,8,Use,BioLNG,D3,102000.0,S1,2033,LNG,1.0,816000.0,S1_D3_2035,3,2,0
"U[12,10,0,2,3]",4.0,2035,LNG_S1_2033,4,Use,BioLNG,D4,102000.0,S1,2033,LNG,1.0,408000.0,S1_D4_2035,3,2,0
"U[12,10,1,2,0]",2.7408867924537725,2035,LNG_S2_2033,3,Use,BioLNG,D1,96844.66666669997,S2,2033,LNG,0.9136289308179242,290534.0000000999,S2_D1_2035,3,2,0
"U[12,10,2,1,1]",20.0,2035,LNG_S3_2033,20,Use,LNG,D2,73000.0,S3,2033,LNG,1.0,1460000.0,S3_D2_2035,3,1,0
"U[12,10,2,2,0]",11.0,2035,LNG_S3_2033,11,Use,BioLNG,D1,73000.0,S3,2033,LNG,1.0,803000.0,S3_D1_2035,3,2,0
"U[12,10,2,2,1]",1.4849589041109603,2035,LNG_S3_2033,2,Use,BioLNG,D2,54201.00000005005,S3,2033,LNG,0.7424794520554802,108402.0000001001,S3_D2_2035,3,2,0
"U[12,10,2,2,3]",0.7635890410972603,2035,LNG_S3_2033,1,Use,BioLNG,D4,55742.00000010001,S3,2033,LNG,0.7635890410972603,55742.00000010001,S3_D4_2035,3,2,0
"U[12,10,3,2,1]",2.388033898305931,2035,LNG_S4_2033,3,Use,BioLNG,D2,93929.33333336662,S4,2033,LNG,0.7960112994353103,281788.0000000999,S4_D2_2035,3,2,0
"U[12,11,0,2,1]",17.0,2035,LNG_S1_2034,17,Use,BioLNG,D2,102000.0,S1,2034,LNG,1.0,1734000.0,S1_D2_2035,2,2,0
"U[12,11,0,2,2]",4.0,2035,LNG_S1_2034,4,Use,BioLNG,D3,102000.0,S1,2034,LNG,1.0,408000.0,S1_D3_2035,2,2,0
"U[12,11,1,2,2]",2.942179245283961,2035,LNG_S2_2034,3,Use,BioLNG,D3,103957.00000003328,S2,2034,LNG,0.9807264150946536,311871.0000000998,S2_D3_2035,2,2,0
"U[12,11,2,1,0]",22.0,2035,LNG_S3_2034,22,Use,LNG,D1,73000.0,S3,2034,LNG,1.0,1606000.0,S3_D1_2035,2,1,0
"U[12,11,2,2,2]",3.63476712328904,2035,LNG_S3_2034,4,Use,BioLNG,D3,66334.50000002499,S3,2034,LNG,0.90869178082226,265338.00000009994,S3_D3_2035,2,2,0
"U[12,11,2,2,3]",3.0,2035,LNG_S3_2034,3,Use,BioLNG,D4,73000.0,S3,2034,LNG,1.0,219000.0,S3_D4_2035,2,2,0
"U[12,11,3,2,1]",3.0,2035,LNG_S4_2034,3,Use,BioLNG,D2,118000.0,S4,2034,LNG,1.0,354000.0,S4_D2_2035,2,2,0
"U[12,11,3,3,0]",0.1836186440686441,2035,Diesel_S4_2034,1,Use,HVO,D1,21667.0000001,S4,2034,Diesel,0.1836186440686441,21667.0000001,S4_D1_2035,2,3,0
"U[12,11,3,3,2]",0.2507711864415254,2035,Diesel_S4_2034,1,Use,HVO,D3,29591.000000099997,S4,2034,Diesel,0.2507711864415254,29591.000000099997,S4_D3_2035,2,3,0
"U[12,12,0,2,1]",3.0,2035,LNG_S1_2035,3,Use,BioLNG,D2,102000.0,S1,2035,LNG,1.0,306000.0,S1_D2_2035,1,2,0
"U[12,12,0,2,3]",1.0,2035,LNG_S1_2035,1,Use,BioLNG,D4,102000.0,S1,2035,LNG,1.0,102000.0,S1_D4_2035,1,2,0
"U[12,12,1,2,0]",1.0,2035,LNG_S2_2035,1,Use,BioLNG,D1,106000.0,S2,2035,LNG,1.0,106000.0,S2_D1_2035,1,2,0
"U[12,12,1,2,1]",17.552349981021504,2035,LNG_S2_2035,18,Use,BioLNG,D2,103363.83877712664,S2,2035,LNG,0.9751305545011947,1860549.0979882795,S2_D2_2035,1,2,0
"U[12,12,1,2,2]",7.0,2035,LNG_S2_2035,7,Use,BioLNG,D3,106000.0,S2,2035,LNG,1.0,742000.0,S2_D3_2035,1,2,0
"U[12,12,2,1,0]",6.0,2035,LNG_S3_2035,6,Use,LNG,D1,73000.0,S3,2035,LNG,1.0,438000.0,S3_D1_2035,1,1,0
"U[12,12,2,1,1]",1.0,2035,LNG_S3_2035,1,Use,LNG,D2,73000.0,S3,2035,LNG,1.0,73000.0,S3_D2_2035,1,1,0
"U[12,12,2,1,2]",9.0,2035,LNG_S3_2035,9,Use,LNG,D3,73000.0,S3,2035,LNG,1.0,657000.0,S3_D3_2035,1,1,0
"U[12,12,2,2,2]",6.0,2035,LNG_S3_2035,6,Use,BioLNG,D3,73000.0,S3,2035,LNG,1.0,438000.0,S3_D3_2035,1,2,0
"U[12,12,3,2,1]",4.0,2035,LNG_S4_2035,4,Use,BioLNG,D2,118000.0,S4,2035,LNG,1.0,472000.0,S4_D2_2035,1,2,0
"U[12,12,3,2,2]",1.0,2035,LNG_S4_2035,1,Use,BioLNG,D3,118000.0,S4,2035,LNG,1.0,118000.0,S4_D3_2035,1,2,0
"U[13,5,0,2,0]",0.2127745098049008,2036,LNG_S1_2028,1,Use,BioLNG,D1,21703.000000099884,S1,2028,LNG,0.2127745098049008,21703.000000099884,S1_D1_2036,9,2,0
"U[13,5,0,2,1]",1.4646470588245109,2036,LNG_S1_2028,2,Use,BioLNG,D2,74697.00000005006,S1,2028,LNG,0.7323235294122554,149394.00000010012,S1_D2_2036,9,2,0
"U[13,5,0,2,3]",5.90743137255,2036,LNG_S1_2028,6,Use,BioLNG,D4,100426.33333334999,S1,2028,LNG,0.9845718954249999,602558.0000000999,S1_D4_2036,9,2,0
"U[13,6,0,2,1]",8.0,2036,LNG_S1_2029,8,Use,BioLNG,D2,102000.0,S1,2029,LNG,1.0,816000.0,S1_D2_2036,8,2,0
"U[13,6,0,2,2]",2.0,2036,LNG_S1_2029,2,Use,BioLNG,D3,102000.0,S1,2029,LNG,1.0,204000.0,S1_D3_2036,8,2,0
"U[13,7,0,2,0]",10.0,2036,LNG_S1_2030,10,Use,BioLNG,D1,102000.0,S1,2030,LNG,1.0,1020000.0,S1_D1_2036,7,2,0
"U[13,7,0,2,2]",9.0,2036,LNG_S1_2030,9,Use,BioLNG,D3,102000.0,S1,2030,LNG,1.0,918000.0,S1_D3_2036,7,2,0
"U[13,7,1,1,0]",0.1012264150952819,2036,LNG_S2_2030,1,Use,LNG,D1,10730.00000009988,S2,2030,LNG,0.1012264150952819,10730.00000009988,S2_D1_2036,7,1,0
"U[13,8,0,2,1]",1.0,2036,LNG_S1_2031,1,Use,BioLNG,D2,102000.0,S1,2031,LNG,1.0,102000.0,S1_D2_2036,6,2,0
"U[13,8,3,4,3]",0.0204491525432203,2036,Diesel_S4_2031,1,Use,B20,D4,2413.0000000999953,S4,2031,Diesel,0.0204491525432203,2413.0000000999953,S4_D4_2036,6,4,0
"U[13,9,0,2,2]",1.0,2036,LNG_S1_2032,1,Use,BioLNG,D3,102000.0,S1,2032,LNG,1.0,102000.0,S1_D3_2036,5,2,0
"U[13,9,0,3,2]",0.0903725490205848,2036,Diesel_S1_2032,1,Use,HVO,D3,9218.00000009965,S1,2032,Diesel,0.0903725490205848,9218.00000009965,S1_D3_2036,5,3,0
"U[13,9,2,1,0]",2.0,2036,LNG_S3_2032,2,Use,LNG,D1,73000.0,S3,2032,LNG,1.0,146000.0,S3_D1_2036,5,1,0
"U[13,10,0,2,1]",9.0,2036,LNG_S1_2033,9,Use,BioLNG,D2,102000.0,S1,2033,LNG,1.0,918000.0,S1_D2_2036,4,2,0
"U[13,10,0,2,2]",3.0,2036,LNG_S1_2033,3,Use,BioLNG,D3,102000.0,S1,2033,LNG,1.0,306000.0,S1_D3_2036,4,2,0
"U[13,10,1,2,0]",1.0,2036,LNG_S2_2033,1,Use,BioLNG,D1,106000.0,S2,2033,LNG,1.0,106000.0,S2_D1_2036,4,2,0
"U[13,10,1,2,1]",2.0,2036,LNG_S2_2033,2,Use,BioLNG,D2,106000.0,S2,2033,LNG,1.0,212000.0,S2_D2_2036,4,2,0
"U[13,10,2,1,1]",19.0,2036,LNG_S3_2033,19,Use,LNG,D2,73000.0,S3,2033,LNG,1.0,1387000.0,S3_D2_2036,4,1,0
"U[13,10,2,1,3]",0.8481506849328767,2036,LNG_S3_2033,1,Use,LNG,D4,61915.0000001,S3,2033,LNG,0.8481506849328767,61915.0000001,S3_D4_2036,4,1,0
"U[13,10,2,2,1]",14.0,2036,LNG_S3_2033,14,Use,BioLNG,D2,73000.0,S3,2033,LNG,1.0,1022000.0,S3_D2_2036,4,2,0
"U[13,10,3,2,1]",2.0,2036,LNG_S4_2033,2,Use,BioLNG,D2,118000.0,S4,2033,LNG,1.0,236000.0,S4_D2_2036,4,2,0
"U[13,10,3,2,2]",1.0,2036,LNG_S4_2033,1,Use,BioLNG,D3,118000.0,S4,2033,LNG,1.0,118000.0,S4_D3_2036,4,2,0
"U[13,11,0,2,1]",9.0,2036,LNG_S1_2034,9,Use,BioLNG,D2,102000.0,S1,2034,LNG,1.0,918000.0,S1_D2_2036,3,2,0
"U[13,11,0,2,2]",12.0,2036,LNG_S1_2034,12,Use,BioLNG,D3,102000.0,S1,2034,LNG,1.0,1224000.0,S1_D3_2036,3,2,0
"U[13,11,1,2,2]",2.407528301887735,2036,LNG_S2_2034,3,Use,BioLNG,D3,85066.00000003331,S2,2034,LNG,0.8025094339625783,255198.00000009994,S2_D3_2036,3,2,0
"U[13,11,2,1,0]",7.0,2036,LNG_S3_2034,7,Use,LNG,D1,73000.0,S3,2034,LNG,1.0,511000.0,S3_D1_2036,3,1,0
"U[13,11,2,1,2]",11.8674931506863,2036,LNG_S3_2034,12,Use,LNG,D3,72193.916666675,S3,2034,LNG,0.9889577625571917,866327.0000000999,S3_D3_2036,3,1,0
"U[13,11,2,1,3]",3.0,2036,LNG_S3_2034,3,Use,LNG,D4,73000.0,S3,2034,LNG,1.0,219000.0,S3_D4_2036,3,1,0
"U[13,11,2,2,1]",7.0,2036,LNG_S3_2034,7,Use,BioLNG,D2,73000.0,S3,2034,LNG,1.0,511000.0,S3_D2_2036,3,2,0
"U[13,11,3,2,1]",2.612194915255084,2036,LNG_S4_2034,3,Use,BioLNG,D2,102746.33333336664,S4,2034,LNG,0.8707316384183613,308239.0000000999,S4_D2_2036,3,2,0
"U[13,11,3,3,0]",0.1927203389838983,2036,Diesel_S4_2034,1,Use,HVO,D1,22741.000000099997,S4,2034,Diesel,0.1927203389838983,22741.000000099997,S4_D1_2036,3,3,0
"U[13,11,3,3,2]",0.280432203390678,2036,Diesel_S4_2034,1,Use,HVO,D3,33091.0000001,S4,2034,Diesel,0.280432203390678,33091.0000001,S4_D3_2036,3,3,0
"U[13,12,0,2,1]",3.0,2036,LNG_S1_2035,3,Use,BioLNG,D2,102000.0,S1,2035,LNG,1.0,306000.0,S1_D2_2036,2,2,0
"U[13,12,0,2,2]",1.0,2036,LNG_S1_2035,1,Use,BioLNG,D3,102000.0,S1,2035,LNG,1.0,102000.0,S1_D3_2036,2,2,0
"U[13,12,1,2,0]",9.0,2036,LNG_S2_2035,9,Use,BioLNG,D1,106000.0,S2,2035,LNG,1.0,954000.0,S2_D1_2036,2,2,0
"U[13,12,1,2,1]",16.700962264151887,2036,LNG_S2_2035,17,Use,BioLNG,D2,104135.41176471177,S2,2035,LNG,0.982409544950111,1770302.0000001001,S2_D2_2036,2,2,0
"U[13,12,2,1,0]",13.0,2036,LNG_S3_2035,13,Use,LNG,D1,73000.0,S3,2035,LNG,1.0,949000.0,S3_D1_2036,2,1,0
"U[13,12,2,1,2]",3.0,2036,LNG_S3_2035,3,Use,LNG,D3,73000.0,S3,2035,LNG,1.0,219000.0,S3_D3_2036,2,1,0
"U[13,12,2,2,0]",6.0,2036,LNG_S3_2035,6,Use,BioLNG,D1,73000.0,S3,2035,LNG,1.0,438000.0,S3_D1_2036,2,2,0
"U[13,12,3,2,1]",5.0,2036,LNG_S4_2035,5,Use,BioLNG,D2,118000.0,S4,2035,LNG,1.0,590000.0,S4_D2_2036,2,2,0
